model_area_m2,osm_area_m2,overlap_area_m2,union_area_m2,precision_like,recall_like,iou,result_name,model_file,min_area_m2,osm_area_filtered
51367.3125,26112.86621379751,25508.768277859977,51971.41043593688,0.49659534510122516,0.9768658893668922,0.4908230903085387,se2526_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2526_rgb_250_03_min_2500m2.geojson,2500.0,True
51543.25,0.0,0.0,51543.25,0.0,,0.0,se2527_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2527_rgb_250_03_min_2500m2.geojson,2500.0,True
65565.6875,0.0,0.0,65565.6875,0.0,,0.0,se2528_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2528_rgb_250_03_min_2500m2.geojson,2500.0,True
71312.0,0.0,0.0,71312.0,0.0,,0.0,se2626_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2626_rgb_250_03_min_2500m2.geojson,2500.0,True
35025.9375,20692.02528504876,18981.57755492715,36736.385230121814,0.5419291790527276,0.9173378291124787,0.5166969323743725,se2627_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2627_rgb_250_03_min_2500m2.geojson,2500.0,True
88055.9375,9121.17044322357,8460.551958504459,88716.55598472049,0.09608156132009223,0.9275730577746295,0.0953661000993051,se2726_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2726_rgb_250_03_min_2500m2.geojson,2500.0,True
7395.5625,0.0,0.0,7395.5625,0.0,,0.0,se2728_rgb_250_03_min_2500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_2500m2/leeds_original/se2728_rgb_250_03_min_2500m2.geojson,2500.0,True
