model_area_m2,osm_area_m2,overlap_area_m2,union_area_m2,precision_like,recall_like,iou,result_name,model_file,min_area_m2,osm_area_filtered
64591.625,26294.44209889976,25508.768277862204,65377.29882103803,0.3949237734437275,0.9701201562641091,0.3901777641148679,se2526_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2526_rgb_250_03_min_500m2.geojson,500.0,True
65583.0625,28.772950919780634,0.0,65611.83545091978,0.0,0.0,0.0,se2527_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2527_rgb_250_03_min_500m2.geojson,500.0,True
84853.0,2379.6270854910604,2320.185466617236,84912.4416188723,0.02734358792991687,0.9750206159459822,0.027324446481368888,se2528_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2528_rgb_250_03_min_500m2.geojson,500.0,True
89895.375,0.0,0.0,89895.375,0.0,,0.0,se2626_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2626_rgb_250_03_min_500m2.geojson,500.0,True
82611.25,31388.144425025817,29270.672309751528,84728.72211527436,0.3543182352252451,0.9325391113726995,0.34546339870355247,se2627_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2627_rgb_250_03_min_500m2.geojson,500.0,True
15324.5625,0.0,0.0,15324.5625,0.0,,0.0,se2628_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2628_rgb_250_03_min_500m2.geojson,500.0,True
100467.4375,9121.17044322357,8460.551958504459,101128.05598472049,0.0842118816706603,0.9275730577746295,0.08366176800415079,se2726_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2726_rgb_250_03_min_500m2.geojson,500.0,True
2874.3125,606.8812647042485,594.9138758146904,2886.2798888899724,0.2069760597759257,0.9802805102322772,0.20611787446694468,se2727_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2727_rgb_250_03_min_500m2.geojson,500.0,True
15268.5625,1025.1403364623702,617.9375546235718,15675.765281839369,0.040471233269246655,0.6027833776944104,0.03941992901229917,se2728_rgb_250_03_min_500m2,/Users/hou/Desktop/dissertation/Parking/calculate/filtered_output_files/min_500m2/leeds_original/se2728_rgb_250_03_min_500m2.geojson,500.0,True
