model_area_m2,74262.78125
osm_area_m2,43771.61882129034
overlap_area_m2,30851.682386538734
union_area_m2,87182.71768474906
precision_like,0.41543936097247547
recall_like,0.7048330223403252
iou,0.35387383194565913
